glycan_id,glycan,species,immunogenicity,inferred_origin,link,train,valid,test
7412,Man(a1-2)Man(a1-2)Man,"['Aspergillus_awamori', 'Candida_albicans', 'Candida_glabrata', 'Candida_laurentii', 'Candida_parapsilosis', 'Candida_tropicalis', 'Carassea_connexa', 'Cladonia_clathrata', 'Cladonia_ibitipocae', 'Cladonia_imperialis', 'Cladonia_miniata', 'Cladonia_penicillata', 'Cladonia_salmonea', 'Cladonia_signata', 'Cladonia_substellata', 'Cryphonectria_parasitica', 'Cyberlindnera_jadinii', 'Homo_sapiens', 'Komagataella_pastoris', 'Leishmania_donovani', 'Leishmania_mexicana', 'Neurospora_crassa', 'Papiliotrema_laurentii', 'Peltula_crispatula', 'Phomopsis_foeniculi', 'Schizosaccharomyces_pombe', 'Torulaspora_delbrueckii', 'Trichoderma_reesei', 'Yarrowia_lipolytica']",0.0,,O,1,0,0
7424,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['AvianInfluenzaA_Virus', 'Bos_taurus', 'Canis_lupus', 'Capra_hircus', 'Cavia_porcellus', 'Coturnix_japonica', 'Gallus_gallus', 'Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Oryctolagus_cuniculus', 'Ovis_aries', 'Rattus_norvegicus', 'Sus_scrofa']",0.0,,N,0,1,0
7441,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,"['Homo_sapiens', 'Mus_musculus']",0.0,,O,0,0,1
7447,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7477,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Homo_sapiens']",0.0,,N,1,0,0
7478,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7503,GalNAcOS(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7508,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7560,GalNAcA(a1-4)GalNFoA(a1-3)QuiNAc(a1-3)QuiNAc(b1-3)GalNAcA,['Vibrio_anguillarum'],1.0,,,1,0,0
7564,Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Acremonium_sp', 'Apis_mellifera', 'Apis_sp', 'Arabidopsis_thaliana', 'Arachis_hypogaea', 'Artemisia_vulgaris', 'Aspergillus_niger', 'Astacus_leptodactylus', 'Bombyx_mori', 'Bos_taurus', 'Caenorhabditis_elegans', 'Carica_papaya', 'Fusarium_graminearum', 'Fusarium_sp', 'Gallus_gallus', 'Glycine_max', 'Herpetomonas_pessoai', 'Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Leishmania_adleri', 'Leishmania_mexicana', 'Leptomonas_samueli', 'Lupinus_luteus', 'Mamestra_brassicae', 'Megathura_crenulata', 'MurineLeukemia_Virus', 'Mus_musculus', 'Nicotiana_alata', 'Nicotiana_tabacum', 'Olea_europaea', 'Oryza_sativa', 'Phaseolus_vulgaris', 'Rattus_norvegicus', 'Ricinus_communis', 'Riftia_pachyptila', 'SpleenFocusForming_Virus', 'Spodoptera_frugiperda', 'Strigomonas_culicis', 'Sus_scrofa', 'Tetronarce_californica', 'Trypanosoma_brucei', 'Trypanosoma_conorhini', 'Trypanosoma_dionisii']",0.0,,N,1,0,0
7568,Glc(a1-3)GlcNAc(a1-4)Glc,['Burkholderia_cepacia'],1.0,,,1,0,0
7588,QuiNAlaAc(b1-6)Glc(a1-3)[Glc(a1-2)]GlcA(b1-3)GalNAc(a1-2)QuiNAlaAc,['Cronobacter_sakazakii'],1.0,,,1,0,0
7594,GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[GalOS(b1-4)GlcNAc(b1-2)[GalOS(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,,1,0,0
7612,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,"['Canis_lupus', 'Diceros_bicornis', 'Escherichia_coli', 'Giraffa_camelopardalis', 'Homo_sapiens', 'Osphranter_rufus', 'Pan_paniscus', 'Pan_troglodytes', 'Ursus_americanus', 'Ursus_arctos']",0.0,,free,1,0,0
7636,QuiNHse(b1-6)Gal(a1-4)GalNAc(a1-3)FucNAc(a1-3)QuiNHse,,1.0,Bacteria,,1,0,0
7649,Fuc(a1-4)GlcNAc(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
7687,GalOS(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
7691,GalNAc(a1-2)Ribf(b1-4)GalNAc,"['Burkholderia_cepacia', 'Pseudomonas_aeruginosa', 'Pseudomonas_sp', 'Serratia_marcescens', 'Vibrio_fluvialis']",1.0,,,1,0,0
7705,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7717,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bombyx_mori', 'Homo_sapiens', 'Locusta_migratoria', 'Mus_musculus', 'Rattus_norvegicus', 'Trichinella_spiralis']",0.0,,N,1,0,0
7753,GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,,1.0,Bacteria,,1,0,0
7781,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Desmodus_rotundus', 'Homo_sapiens', 'MurineLeukemia_Virus', 'Mus_musculus']",0.0,,N,1,0,0
7785,GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7786,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7788,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
7794,Kdo(a2-4)Neu(a2-8)Kdo,,1.0,Bacteria,,1,0,0
7811,QuiNThrAc(b1-3)GalNAcA(a1-4)GalNAc(a1-3)QuiNAc(a1-3)QuiNThrAc,['Vibrio_cholerae'],1.0,,,1,0,0
7817,Rha(a1-2)Rha(b1-3)Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha,['Azospirillum_brasilense'],1.0,,,1,0,0
7818,[Glc(a1-4)]Glc(a1-4)GlcA(b1-4)[Glc(a1-2)Glc(a1-6)]GalNAc(b1-3)Gal(a1-3)GalNAc(b1-6)Glc,['Hafnia_alvei'],1.0,,,1,0,0
7837,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
7856,Man(b1-4)Glc(b1-4)[Gal(a1-6)]Man(b1-4)Glc(b1-4)Man(b1-4)Glc(b1-4)Man(b1-4)Man,,1.0,Angiosperms,,1,0,0
7880,GalOS(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7933,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
7941,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7954,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'Mus_musculus']",0.0,,N,1,0,0
7968,Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bothrops_moojeni', 'Homo_sapiens']",0.0,,N,1,0,0
7977,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7978,GalNAc(b1-4)Gal(b1-4)Glc,,1.0,Bacteria,,1,0,0
7994,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
7995,ManNAc(a1-4)GlcA(b1-3)Gal(b1-3)GlcNAc(b1-3)ManNAc,['Vibrio_cholerae'],1.0,,,1,0,0
7996,NeuNAc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc,['Homo_sapiens'],0.0,,free,1,0,0
8009,QuiNBut(a1-4)GalOAc(b1-4)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)QuiNBut,['Hafnia_alvei'],1.0,,,1,0,0
8027,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
8052,Gal(b1-4)GlcNAc(b1-6)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
8063,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,"['Canis_lupus', 'Escherichia_coli', 'Gorilla_gorilla', 'Homo_sapiens', 'Nasua_narica', 'Pan_paniscus', 'Pan_troglodytes', 'Pongo_pygmaeus', 'Trichechus_manatus', 'Tursiops_truncatus', 'Ursus_americanus', 'Ursus_arctos']",1.0,,free,1,0,0
8079,Rha(a1-3)[Xyl(b1-2)]Rha(a1-3)[Xyl(b1-4)]Rha(a1-2)Rha,['Xanthomonas_campestris'],1.0,,,1,0,0
8081,GlcNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
8085,RhaOAc(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-4)]GlcNAc(b1-2)RhaOAc,['Shigella_flexneri'],1.0,,,1,0,0
8088,GalNAc(b1-4)[NeuNAc(a2-3)]Gal,,1.0,Eukarya,,1,0,0
8102,Fuc(a1-3)[Gal(b1-4)]GlcNAc,"['Helicobacter_pylori', 'Homo_sapiens']",0.0,,free,1,0,0
8147,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'Mus_musculus', 'Nicotiana_tabacum']",0.0,,N,1,0,0
8153,Rha(a1-3)[Xyl(b1-4)]GlcNAc(b1-3)Rha,['Stenotrophomonas_maltophilia'],1.0,,,1,0,0
8170,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
8175,QuiNAlaAc(b1-3)GlcNAm(a1-3)QuiNAc(a1-3)QuiNAlaAc,['Pseudomonas_reactans'],1.0,,,1,0,0
8178,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc,"['Bos_taurus', 'Homo_sapiens']",0.0,,O,0,1,0
8194,Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Acremonium_sp', 'Antheraea_pernyi', 'Apis_mellifera', 'Apis_sp', 'Arabidopsis_thaliana', 'Arachis_hypogaea', 'Artemisia_vulgaris', 'Aspergillus_niger', 'Aspergillus_phoenicis', 'Astragalus_lentiginosus', 'AvianInfluenzaA_Virus', 'Bombyx_mori', 'Bos_taurus', 'Caenorhabditis_elegans', 'Carica_papaya', 'Chondrostereum_purpureum', 'Columbia_livia', 'Coturnix_japonica', 'Cricetulus_griseus', 'Drosophila_melanogaster', 'Felis_catus', 'Fusarium_graminearum', 'Fusarium_sp', 'Gallus_gallus', 'Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Lupinus_luteus', 'Mamestra_brassicae', 'Megathura_crenulata', 'Mesocricetus_auratus', 'MinkCellFocusForming_Virus', 'MurineLeukemia_Virus', 'MurineRespo_Virus', 'Mus_musculus', 'Nicotiana_alata', 'Nicotiana_tabacum', 'Olea_europaea', 'Oryza_sativa', 'Panulirus_interruptus', 'Phaseolus_vulgaris', 'Physcomitrella_patens', 'Rattus_norvegicus', 'Ricinus_communis', 'Riftia_pachyptila', 'Saccharomyces_cerevisiae', 'Saccharomyces_uvarum', 'SpleenFocusForming_Virus', 'Spodoptera_frugiperda', 'Sus_scrofa', 'Tetronarce_californica', 'Trichinella_spiralis', 'Trichoderma_reesei', 'Trypanosoma_brucei']",0.0,,N,1,0,0
8276,Glc(b1-6)Gal(b1-6)Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-6)Glc,['Porphyromonas_circumdentaria '],1.0,,,1,0,0
8288,GalOS(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
8329,QuiNFo(a1-4)GlcA(a1-4)Glc(b1-3)GalNAcOAc(b1-2)QuiNFo,['Providencia_alcalifaciens'],1.0,,,1,0,0
8355,Glc(a1-6)GlcNBut(a1-4)[Glc(a1-6)]GalNAc(a1-3)GalNAc(b1-2)Glc,['Hafnia_alvei'],1.0,,,1,0,0
8357,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal,['Helicobacter_pylori'],1.0,,,1,0,0
8378,NeuNGc(a2-3)Gal(b1-4)GlcNAc,,1.0,Animalia,,1,0,0
8403,NeuNAc(a2-3)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,"['Gallus_gallus', 'Homo_sapiens', 'Mus_musculus', 'Rattus_norvegicus', 'Sus_scrofa']",0.0,,O,1,0,0
8406,GlcNAcOLacAla(a1-4)GlcNAc(b1-4)GlcNAcOLacAla,['Providencia_alcalifaciens'],1.0,,,1,0,0
8412,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[GalOS(b1-3)]GalNAc,['Homo_sapiens'],0.0,,,0,0,1
8413,GalN(a1-3)GalN(b1-6)Glc(a1-5)Kdo(a1-8)[Glc(b1-6)Glc(a1-5)][Kdo(a1-4)]Kdo,,1.0,Bacteria,,1,0,0
8417,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,"['Bos_taurus', 'Homo_sapiens']",0.0,,O,0,0,1
8424,[GalNAcAN(a1-2)]Rha(a1-2)Rha(a1-3)Rha(a1-2)Rha(a1-3)GlcNAc(b1-3)Rha,"['Escherichia_coli', 'Salmonella_arizonae', 'Salmonella_sp']",1.0,,,1,0,0
8503,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'Rattus_norvegicus']",0.0,,N,1,0,0
8539,GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
8547,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
8562,GalOS(b1-4)GlcNAc(b1-2)[GalOS(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,,1,0,0
8570,Abe(a1-3)Man(a1-4)Rha(a1-3)Gal(a1-2)Man,['Salmonella_enterica'],1.0,,,1,0,0
8602,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcN(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)Glc(a1-5)[Dha(a2-3)GalA(a1-3)Glc(b1-4)]Kdo(a1-4)GalA(a1-7)Kdo,,1.0,Bacteria,,1,0,0
8613,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,0,0,1
8614,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
8619,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,['Helicobacter_pylori'],1.0,,,0,0,1
8620,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAcOS(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
8622,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
8635,FucNAc(a1-4)Glc(a1-3)Glc(a1-4)FucNAc(a1-3)[GlcNAc(a1-4)]GlcNAc(a1-3)FucNAc,['Hafnia_alvei'],1.0,,,1,0,0
8644,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Man(a1-3)Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,free,1,0,0
8683,[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-2)Man,['Salmonella_sp'],1.0,,,1,0,0
8717,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,"['Equus_caballus', 'Homo_sapiens']",0.0,,O,0,1,0
8726,Gal(b1-4)[Fuc(a1-3)]Glc,,1.0,Bacteria,,1,0,0
8729,Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
8743,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
8772,GlcNAmA(b1-4)[6dTalOAcOMe(a1-3)]FucOAc(a1-3)QuiNAc(a1-4)GlcNAmA,['Rhizobium_leguminosarum'],1.0,,,1,0,0
8773,ManNAcA(b1-4)GulNAcOAcA(a1-3)QuiNAcNBut(a1-4)ManNAcA,,1.0,Bacteria,,1,0,0
8801,Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-6)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
8853,QuiNAc(b1-6)GlcNAc(a1-4)GlcA(b1-3)GalNAc(a1-4)QuiNAc,['Providencia_stuartii'],1.0,,,1,0,0
8899,[Glc(b1-6)]GalNAc(b1-3)Gal(a1-6)Gal(b1-3)GalNAc(a1-4)GalNAc,['Acinetobacter_baumannii'],1.0,,,1,0,0
8905,QuiNAc(b1-3)[Gal(a1-6)]GalNAc(a1-4)GalNAc(a1-3)GalNAc(a1-3)QuiNAc,['Acinetobacter_baumannii'],1.0,,,1,0,0
8908,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
8925,Glc(a1-2)Galf(b1-6)Glc(a1-6)Glc(b1-3)Galf(b1-3)Glc,['Actinobacillus_pleuropneumoniae'],1.0,,,1,0,0
8926,Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
8932,GalNAc(a1-3)GalNAc(b1-2)Gal(b1-3)GalNAc(a1-4)GalNAc,['Vibrio_mimicus'],1.0,,,1,0,0
8941,Man(a1-2)RhaOMe(a1-3)Rha(a1-2)Man,['Burkholderia_multivorans'],1.0,,,1,0,0
8949,Ribf(b1-3)[Glc(b1-2)]Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha,['Gluconacetobacter_diazotrophicus'],1.0,,,1,0,0
8965,GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,1.0,Chordata,,1,0,0
8970,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
9001,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
9031,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Fuc(a1-2)[Gal(b1-4)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
9035,NeuNAc(a2-6)Gal(b1-4)GlcNAc,"['Helicobacter_pylori', 'Homo_sapiens']",0.0,,N,0,0,1
9044,GalOS(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
9048,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'Mesocricetus_auratus', 'Mus_musculus', 'Rattus_norvegicus']",0.0,,N,0,1,0
9057,[Galf(a1-4)]Gal(a1-3)ManNAc(b1-6)GalfOAc(b1-3)GlcNAc(b1-2)Gal,['Salmonella_sp'],1.0,,,1,0,0
9072,GlcNAc(b1-4)Gal(b1-4)GlcNAc,,1.0,Columbiformes,,1,0,0
9097,GalNAc(a1-3)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
