glycan_id,glycan,species,immunogenicity,inferred_origin,link,train,valid,test,smiles
420,Fuc(a1-3)[Gal(b1-4)]GlcNAcOS(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C3NC(C)=O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H]2NC(=O)COS(=O)(=O)O
424,GalAGroN(a1-4)NeuNAc(a2-3)GalGroN(b1-3)GlcNAc(b1-3)GalAGroN,['Shewanella_algae'],1.0,,,1,0,0,O1C(OCC(O)CO)[C@H](N)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC(CO)CO[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@]4(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](OC(CO)CO[C@H]5O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]5N)C4NC(C)=O)[C@H]3N)[C@H]2NC(C)=O)[C@@H](O)[C@H]1C(=O)O
427,Glc(b1-3)ManOAc(b1-4)Glc,['Burkholderia_cepacia'],1.0,,,1,0,0,O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2OC(C)=O)[C@H]1CO
463,GalOS(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C3NC(C)=O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3OS(=O)(=O)O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H]2NC(C)=O
485,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O[C@@]9(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C9NC(C)=O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
491,Gal(a1-3)GalfOAc(b1-3)Gal,['Klebsiella_pneumoniae'],1.0,,,1,0,0,O1C(O)[C@H](O)[C@@H](O[C@@H]2O[C@@H]([C@H](O)CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2OC(C)=O)[C@@H](O)[C@H]1CO
512,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
526,Fuc(a1-4)GalNAc(b1-3)Fuc,['Burkholderia_cepacia'],1.0,,,1,0,0,O1C(O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1C
531,NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H](O)[C@H](O)[C@H]6NC(C)=O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
560,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Cricetinae_gen_sp', 'Homo_sapiens', 'Sus_scrofa']",0.0,,N,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
566,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Mesocricetus_auratus', 'MinkCellFocusForming_Virus', 'Mus_musculus', 'Rattus_norvegicus']",0.0,,N,0,1,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
582,Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc,"['Bos_taurus', 'Homo_sapiens']",0.0,,O,0,1,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O
594,Fuc(a1-4)GlcNAc(b1-6)Gal(b1-3)[Fuc(a1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O
601,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O[C@@]9(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C9NC(C)=O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)[C@H]6O)[C@H](O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
606,QuiNAc(b1-3)RhaOAc(a1-3)FucNAc(a1-2)QuiNAc,['Plesiomonas_shigelloides'],1.0,,,1,0,0,O1C(O)[C@H](N([C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]3OC(C)=O)[C@@H]2NC(C)=O)C(C)=O)[C@@H](O)[C@H](O)[C@H]1C
631,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
649,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@]7(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C7NC(C)=O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
654,Fuc(a1-4)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O
698,AltNAcA(a1-3)FucNAc(b1-4)AltNAcA,['Plesiomonas_shigelloides'],1.0,,,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@@H](O[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O[C@@H]3O[C@@H](C(=O)O)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H]2NC(C)=O)[C@@H]1C(=O)O
741,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAcOS,,1.0,Eukarya,,1,0,0,O1C(O)[C@H](NC(=O)COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C3NC(C)=O)[C@H]2O)[C@H]1CO
779,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-4)Glc,['Homo_sapiens'],0.0,,free,0,1,0,O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
798,NeuNAc(a2-8)NeuNAc(a2-8)NeuNAc(a2-3)Gal,,1.0,Bacteria,,1,0,0,O1C(O)[C@H](O)[C@@H](O[C@@]2(C(=O)O)O[C@@H]([C@H](O)[C@H](O[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O[C@@]4(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C4NC(C)=O)CO)[C@H](N)[C@@H](O)C3NC(C)=O)CO)[C@H](N)[C@@H](O)C2NC(C)=O)[C@@H](O)[C@H]1CO
849,Rha(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Rha,['Shigella_flexneri'],1.0,,,1,0,0,O1C(O)[C@H](O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O)[C@@H](O)[C@@H]1C
857,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]4NC(C)=O)[C@H]3O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]2NC(C)=O
922,NeuNAcOGc(a2-3)Gal(b1-3)GlcNAc,,1.0,Bacteria,,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C3NC(=O)COC(=O)CO)[C@H]2O)[C@H](O)[C@H]1CO
937,Gal(a1-3)Gal(b1-4)GalNAc,,1.0,Bacteria,,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H]1CO
957,Rha(a1-3)Rha(a1-2)[Glc(b1-3)]Rha(a1-3)Rha,"['Azospirillum_brasilense', 'Azospirillum_lipoferum']",1.0,,,1,0,0,O1C(O)[C@H](O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O)[C@@H](O)[C@@H]1C
961,NeuNAc(a2-6)[NeuNGc(a2-3)]Gal(b1-4)Glc,,1.0,Bacteria,,1,0,0,O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C3NC(C)=O)[C@H](O)[C@H](O[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C3NC(=O)CO)[C@H]2O)[C@H]1CO
1008,GalOS(b1-4)GlcNAc(b1-2)Man(a1-3)[GalOS(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6OS(=O)(=O)O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6OS(=O)(=O)O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
1021,GalOS(b1-4)GlcNAc(b1-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4OS(=O)(=O)O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@]2(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C2NC(C)=O
1029,Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc,['Homo_sapiens'],0.0,,,1,0,0,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(=O)COS(=O)(=O)O
1035,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1,O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](N)[C@@H](O)C3NC(C)=O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H]2NC(C)=O
